city,trip_id,train_id,line,station_name,station_sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,delay_arrival_min,delay_departure_min,passenger_density,weather,delay_reason
Kolkata,TP-000331,TRN-KOL-GRE-03,Green Line,Salt Lake Sector V,2,2023-03-03 14:34:00,2023-03-03 14:34:00,2023-03-03 14:35:00,2023-03-03 14:35:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000331,TRN-KOL-GRE-03,Green Line,Howrah,3,2023-03-03 14:38:00,2023-03-03 14:38:00,2023-03-03 14:39:00,2023-03-03 14:39:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000332,TRN-KOL-GRE-04,Green Line,Howrah,1,2023-03-03 18:00:00,2023-03-03 18:00:00,2023-03-03 18:01:00,2023-03-03 18:01:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000332,TRN-KOL-GRE-04,Green Line,Salt Lake Sector V,2,2023-03-03 18:04:00,2023-03-03 18:04:00,2023-03-03 18:05:00,2023-03-03 18:05:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000332,TRN-KOL-GRE-04,Green Line,Esplanade,3,2023-03-03 18:08:00,2023-03-03 18:09:40,2023-03-03 18:09:00,2023-03-03 18:12:34,1.67,3.57,High,Rainy,Overcrowding
Kolkata,TP-000333,TRN-KOL-BLU-01,Blue Line,Park Street,1,2023-03-03 07:30:00,2023-03-03 07:30:00,2023-03-03 07:31:00,2023-03-03 07:31:00,0.0,0.0,Low,Rainy,None
Kolkata,TP-000333,TRN-KOL-BLU-01,Blue Line,Dum Dum,2,2023-03-03 07:34:00,2023-03-03 07:34:00,2023-03-03 07:35:00,2023-03-03 07:35:00,0.0,0.0,Low,Rainy,None
Kolkata,TP-000333,TRN-KOL-BLU-01,Blue Line,Dakshineswar,3,2023-03-03 07:38:00,2023-03-03 07:38:00,2023-03-03 07:39:00,2023-03-03 07:39:00,0.0,0.0,Low,Rainy,None
Kolkata,TP-000334,TRN-KOL-BLU-02,Blue Line,Dakshineswar,1,2023-03-03 11:00:00,2023-03-03 11:00:00,2023-03-03 11:01:00,2023-03-03 11:01:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000334,TRN-KOL-BLU-02,Blue Line,Dum Dum,2,2023-03-03 11:04:00,2023-03-03 11:04:00,2023-03-03 11:05:00,2023-03-03 11:05:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000334,TRN-KOL-BLU-02,Blue Line,Park Street,3,2023-03-03 11:08:00,2023-03-03 11:08:00,2023-03-03 11:09:00,2023-03-03 11:09:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000335,TRN-KOL-BLU-03,Blue Line,Park Street,1,2023-03-03 14:30:00,2023-03-03 14:30:00,2023-03-03 14:31:00,2023-03-03 14:31:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000335,TRN-KOL-BLU-03,Blue Line,Dum Dum,2,2023-03-03 14:34:00,2023-03-03 14:35:00,2023-03-03 14:35:00,2023-03-03 14:36:00,1.01,1.01,Medium,Rainy,Weather
Kolkata,TP-000335,TRN-KOL-BLU-03,Blue Line,Dakshineswar,3,2023-03-03 14:38:00,2023-03-03 14:38:48,2023-03-03 14:39:00,2023-03-03 14:39:48,0.8,0.8,Medium,Rainy,None
Kolkata,TP-000336,TRN-KOL-BLU-04,Blue Line,Dakshineswar,1,2023-03-03 18:00:00,2023-03-03 18:00:00,2023-03-03 18:01:00,2023-03-03 18:01:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000336,TRN-KOL-BLU-04,Blue Line,Dum Dum,2,2023-03-03 18:04:00,2023-03-03 18:04:00,2023-03-03 18:05:00,2023-03-03 18:05:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000336,TRN-KOL-BLU-04,Blue Line,Park Street,3,2023-03-03 18:08:00,2023-03-03 18:08:00,2023-03-03 18:09:00,2023-03-03 18:09:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000337,TRN-KOL-GRE-01,Green Line,Esplanade,1,2023-03-04 07:30:00,2023-03-04 07:30:00,2023-03-04 07:31:00,2023-03-04 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000337,TRN-KOL-GRE-01,Green Line,Salt Lake Sector V,2,2023-03-04 07:34:00,2023-03-04 07:34:00,2023-03-04 07:35:00,2023-03-04 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000337,TRN-KOL-GRE-01,Green Line,Howrah,3,2023-03-04 07:38:00,2023-03-04 07:38:00,2023-03-04 07:39:00,2023-03-04 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000338,TRN-KOL-GRE-02,Green Line,Howrah,1,2023-03-04 11:00:00,2023-03-04 11:00:00,2023-03-04 11:01:00,2023-03-04 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000338,TRN-KOL-GRE-02,Green Line,Salt Lake Sector V,2,2023-03-04 11:04:00,2023-03-04 11:04:00,2023-03-04 11:05:00,2023-03-04 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000338,TRN-KOL-GRE-02,Green Line,Esplanade,3,2023-03-04 11:08:00,2023-03-04 11:08:00,2023-03-04 11:09:00,2023-03-04 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000339,TRN-KOL-GRE-03,Green Line,Esplanade,1,2023-03-04 14:30:00,2023-03-04 14:30:00,2023-03-04 14:31:00,2023-03-04 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000339,TRN-KOL-GRE-03,Green Line,Salt Lake Sector V,2,2023-03-04 14:34:00,2023-03-04 14:34:00,2023-03-04 14:35:00,2023-03-04 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000339,TRN-KOL-GRE-03,Green Line,Howrah,3,2023-03-04 14:38:00,2023-03-04 14:38:00,2023-03-04 14:39:00,2023-03-04 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000340,TRN-KOL-GRE-04,Green Line,Howrah,1,2023-03-04 18:00:00,2023-03-04 18:00:38,2023-03-04 18:01:00,2023-03-04 18:02:41,0.65,1.7,High,Sunny,Overcrowding
Kolkata,TP-000340,TRN-KOL-GRE-04,Green Line,Salt Lake Sector V,2,2023-03-04 18:04:00,2023-03-04 18:05:20,2023-03-04 18:05:00,2023-03-04 18:07:31,1.34,2.53,High,Sunny,Overcrowding
Kolkata,TP-000340,TRN-KOL-GRE-04,Green Line,Esplanade,3,2023-03-04 18:08:00,2023-03-04 18:08:55,2023-03-04 18:09:00,2023-03-04 18:09:55,0.92,0.92,High,Sunny,None
Kolkata,TP-000341,TRN-KOL-BLU-01,Blue Line,Park Street,1,2023-03-04 07:30:00,2023-03-04 07:30:00,2023-03-04 07:31:00,2023-03-04 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000341,TRN-KOL-BLU-01,Blue Line,Dum Dum,2,2023-03-04 07:34:00,2023-03-04 07:34:00,2023-03-04 07:35:00,2023-03-04 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000341,TRN-KOL-BLU-01,Blue Line,Dakshineswar,3,2023-03-04 07:38:00,2023-03-04 07:38:00,2023-03-04 07:39:00,2023-03-04 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000342,TRN-KOL-BLU-02,Blue Line,Dakshineswar,1,2023-03-04 11:00:00,2023-03-04 11:00:00,2023-03-04 11:01:00,2023-03-04 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000342,TRN-KOL-BLU-02,Blue Line,Dum Dum,2,2023-03-04 11:04:00,2023-03-04 11:04:00,2023-03-04 11:05:00,2023-03-04 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000342,TRN-KOL-BLU-02,Blue Line,Park Street,3,2023-03-04 11:08:00,2023-03-04 11:08:00,2023-03-04 11:09:00,2023-03-04 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000343,TRN-KOL-BLU-03,Blue Line,Park Street,1,2023-03-04 14:30:00,2023-03-04 14:30:00,2023-03-04 14:31:00,2023-03-04 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000343,TRN-KOL-BLU-03,Blue Line,Dum Dum,2,2023-03-04 14:34:00,2023-03-04 14:34:00,2023-03-04 14:35:00,2023-03-04 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000343,TRN-KOL-BLU-03,Blue Line,Dakshineswar,3,2023-03-04 14:38:00,2023-03-04 14:38:00,2023-03-04 14:39:00,2023-03-04 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000344,TRN-KOL-BLU-04,Blue Line,Dakshineswar,1,2023-03-04 18:00:00,2023-03-04 18:00:00,2023-03-04 18:01:00,2023-03-04 18:01:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000344,TRN-KOL-BLU-04,Blue Line,Dum Dum,2,2023-03-04 18:04:00,2023-03-04 18:05:02,2023-03-04 18:05:00,2023-03-04 18:07:25,1.04,2.42,High,Sunny,Overcrowding
Kolkata,TP-000344,TRN-KOL-BLU-04,Blue Line,Park Street,3,2023-03-04 18:08:00,2023-03-04 18:08:41,2023-03-04 18:09:00,2023-03-04 18:09:41,0.69,0.69,High,Sunny,None
Kolkata,TP-000345,TRN-KOL-GRE-01,Green Line,Esplanade,1,2023-03-05 07:30:00,2023-03-05 07:30:00,2023-03-05 07:31:00,2023-03-05 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000345,TRN-KOL-GRE-01,Green Line,Salt Lake Sector V,2,2023-03-05 07:34:00,2023-03-05 07:34:00,2023-03-05 07:35:00,2023-03-05 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000345,TRN-KOL-GRE-01,Green Line,Howrah,3,2023-03-05 07:38:00,2023-03-05 07:38:00,2023-03-05 07:39:00,2023-03-05 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000346,TRN-KOL-GRE-02,Green Line,Howrah,1,2023-03-05 11:00:00,2023-03-05 11:00:00,2023-03-05 11:01:00,2023-03-05 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000346,TRN-KOL-GRE-02,Green Line,Salt Lake Sector V,2,2023-03-05 11:04:00,2023-03-05 11:04:00,2023-03-05 11:05:00,2023-03-05 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000346,TRN-KOL-GRE-02,Green Line,Esplanade,3,2023-03-05 11:08:00,2023-03-05 11:08:00,2023-03-05 11:09:00,2023-03-05 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000347,TRN-KOL-GRE-03,Green Line,Esplanade,1,2023-03-05 14:30:00,2023-03-05 14:30:00,2023-03-05 14:31:00,2023-03-05 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000347,TRN-KOL-GRE-03,Green Line,Salt Lake Sector V,2,2023-03-05 14:34:00,2023-03-05 14:34:00,2023-03-05 14:35:00,2023-03-05 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000347,TRN-KOL-GRE-03,Green Line,Howrah,3,2023-03-05 14:38:00,2023-03-05 14:38:00,2023-03-05 14:39:00,2023-03-05 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000348,TRN-KOL-GRE-04,Green Line,Howrah,1,2023-03-05 18:00:00,2023-03-05 18:00:00,2023-03-05 18:01:00,2023-03-05 18:01:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000348,TRN-KOL-GRE-04,Green Line,Salt Lake Sector V,2,2023-03-05 18:04:00,2023-03-05 18:05:11,2023-03-05 18:05:00,2023-03-05 18:07:48,1.2,2.8,High,Sunny,Overcrowding
Kolkata,TP-000348,TRN-KOL-GRE-04,Green Line,Esplanade,3,2023-03-05 18:08:00,2023-03-05 18:08:44,2023-03-05 18:09:00,2023-03-05 18:09:44,0.75,0.75,High,Sunny,None
Kolkata,TP-000349,TRN-KOL-BLU-01,Blue Line,Park Street,1,2023-03-05 07:30:00,2023-03-05 07:30:00,2023-03-05 07:31:00,2023-03-05 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000349,TRN-KOL-BLU-01,Blue Line,Dum Dum,2,2023-03-05 07:34:00,2023-03-05 07:34:00,2023-03-05 07:35:00,2023-03-05 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000349,TRN-KOL-BLU-01,Blue Line,Dakshineswar,3,2023-03-05 07:38:00,2023-03-05 07:38:00,2023-03-05 07:39:00,2023-03-05 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000350,TRN-KOL-BLU-02,Blue Line,Dakshineswar,1,2023-03-05 11:00:00,2023-03-05 11:00:00,2023-03-05 11:01:00,2023-03-05 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000350,TRN-KOL-BLU-02,Blue Line,Dum Dum,2,2023-03-05 11:04:00,2023-03-05 11:04:00,2023-03-05 11:05:00,2023-03-05 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000350,TRN-KOL-BLU-02,Blue Line,Park Street,3,2023-03-05 11:08:00,2023-03-05 11:08:00,2023-03-05 11:09:00,2023-03-05 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000351,TRN-KOL-BLU-03,Blue Line,Park Street,1,2023-03-05 14:30:00,2023-03-05 14:30:00,2023-03-05 14:31:00,2023-03-05 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000351,TRN-KOL-BLU-03,Blue Line,Dum Dum,2,2023-03-05 14:34:00,2023-03-05 14:34:00,2023-03-05 14:35:00,2023-03-05 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000351,TRN-KOL-BLU-03,Blue Line,Dakshineswar,3,2023-03-05 14:38:00,2023-03-05 14:38:00,2023-03-05 14:39:00,2023-03-05 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000352,TRN-KOL-BLU-04,Blue Line,Dakshineswar,1,2023-03-05 18:00:00,2023-03-05 18:01:34,2023-03-05 18:01:00,2023-03-05 18:04:26,1.58,3.45,High,Sunny,Overcrowding
Kolkata,TP-000352,TRN-KOL-BLU-04,Blue Line,Dum Dum,2,2023-03-05 18:04:00,2023-03-05 18:05:05,2023-03-05 18:05:00,2023-03-05 18:06:05,1.09,1.09,High,Sunny,None
Kolkata,TP-000352,TRN-KOL-BLU-04,Blue Line,Park Street,3,2023-03-05 18:08:00,2023-03-05 18:08:47,2023-03-05 18:09:00,2023-03-05 18:09:47,0.8,0.8,High,Sunny,None
Kolkata,TP-000353,TRN-KOL-GRE-01,Green Line,Esplanade,1,2023-03-06 07:30:00,2023-03-06 07:30:00,2023-03-06 07:31:00,2023-03-06 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000353,TRN-KOL-GRE-01,Green Line,Salt Lake Sector V,2,2023-03-06 07:34:00,2023-03-06 07:34:00,2023-03-06 07:35:00,2023-03-06 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000353,TRN-KOL-GRE-01,Green Line,Howrah,3,2023-03-06 07:38:00,2023-03-06 07:38:00,2023-03-06 07:39:00,2023-03-06 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000354,TRN-KOL-GRE-02,Green Line,Howrah,1,2023-03-06 11:00:00,2023-03-06 11:00:00,2023-03-06 11:01:00,2023-03-06 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000354,TRN-KOL-GRE-02,Green Line,Salt Lake Sector V,2,2023-03-06 11:04:00,2023-03-06 11:04:00,2023-03-06 11:05:00,2023-03-06 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000354,TRN-KOL-GRE-02,Green Line,Esplanade,3,2023-03-06 11:08:00,2023-03-06 11:08:00,2023-03-06 11:09:00,2023-03-06 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000355,TRN-KOL-GRE-03,Green Line,Esplanade,1,2023-03-06 14:30:00,2023-03-06 14:30:00,2023-03-06 14:31:00,2023-03-06 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000355,TRN-KOL-GRE-03,Green Line,Salt Lake Sector V,2,2023-03-06 14:34:00,2023-03-06 14:34:00,2023-03-06 14:35:00,2023-03-06 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000355,TRN-KOL-GRE-03,Green Line,Howrah,3,2023-03-06 14:38:00,2023-03-06 14:38:00,2023-03-06 14:39:00,2023-03-06 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000356,TRN-KOL-GRE-04,Green Line,Howrah,1,2023-03-06 18:00:00,2023-03-06 18:00:00,2023-03-06 18:01:00,2023-03-06 18:01:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000356,TRN-KOL-GRE-04,Green Line,Salt Lake Sector V,2,2023-03-06 18:04:00,2023-03-06 18:04:00,2023-03-06 18:05:00,2023-03-06 18:05:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000356,TRN-KOL-GRE-04,Green Line,Esplanade,3,2023-03-06 18:08:00,2023-03-06 18:08:00,2023-03-06 18:09:00,2023-03-06 18:09:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000357,TRN-KOL-BLU-01,Blue Line,Park Street,1,2023-03-06 07:30:00,2023-03-06 07:30:00,2023-03-06 07:31:00,2023-03-06 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000357,TRN-KOL-BLU-01,Blue Line,Dum Dum,2,2023-03-06 07:34:00,2023-03-06 07:34:00,2023-03-06 07:35:00,2023-03-06 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000357,TRN-KOL-BLU-01,Blue Line,Dakshineswar,3,2023-03-06 07:38:00,2023-03-06 07:38:00,2023-03-06 07:39:00,2023-03-06 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000358,TRN-KOL-BLU-02,Blue Line,Dakshineswar,1,2023-03-06 11:00:00,2023-03-06 11:00:00,2023-03-06 11:01:00,2023-03-06 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000358,TRN-KOL-BLU-02,Blue Line,Dum Dum,2,2023-03-06 11:04:00,2023-03-06 11:04:00,2023-03-06 11:05:00,2023-03-06 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000358,TRN-KOL-BLU-02,Blue Line,Park Street,3,2023-03-06 11:08:00,2023-03-06 11:08:00,2023-03-06 11:09:00,2023-03-06 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000359,TRN-KOL-BLU-03,Blue Line,Park Street,1,2023-03-06 14:30:00,2023-03-06 14:30:00,2023-03-06 14:31:00,2023-03-06 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000359,TRN-KOL-BLU-03,Blue Line,Dum Dum,2,2023-03-06 14:34:00,2023-03-06 14:34:00,2023-03-06 14:35:00,2023-03-06 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000359,TRN-KOL-BLU-03,Blue Line,Dakshineswar,3,2023-03-06 14:38:00,2023-03-06 14:38:00,2023-03-06 14:39:00,2023-03-06 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000360,TRN-KOL-BLU-04,Blue Line,Dakshineswar,1,2023-03-06 18:00:00,2023-03-06 18:00:00,2023-03-06 18:01:00,2023-03-06 18:01:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000360,TRN-KOL-BLU-04,Blue Line,Dum Dum,2,2023-03-06 18:04:00,2023-03-06 18:04:00,2023-03-06 18:05:00,2023-03-06 18:05:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000360,TRN-KOL-BLU-04,Blue Line,Park Street,3,2023-03-06 18:08:00,2023-03-06 18:08:00,2023-03-06 18:09:00,2023-03-06 18:09:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000361,TRN-KOL-GRE-01,Green Line,Esplanade,1,2023-03-07 07:30:00,2023-03-07 07:30:00,2023-03-07 07:31:00,2023-03-07 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000361,TRN-KOL-GRE-01,Green Line,Salt Lake Sector V,2,2023-03-07 07:34:00,2023-03-07 07:34:00,2023-03-07 07:35:00,2023-03-07 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000361,TRN-KOL-GRE-01,Green Line,Howrah,3,2023-03-07 07:38:00,2023-03-07 07:38:00,2023-03-07 07:39:00,2023-03-07 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000362,TRN-KOL-GRE-02,Green Line,Howrah,1,2023-03-07 11:00:00,2023-03-07 11:00:00,2023-03-07 11:01:00,2023-03-07 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000362,TRN-KOL-GRE-02,Green Line,Salt Lake Sector V,2,2023-03-07 11:04:00,2023-03-07 11:04:00,2023-03-07 11:05:00,2023-03-07 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000362,TRN-KOL-GRE-02,Green Line,Esplanade,3,2023-03-07 11:08:00,2023-03-07 11:08:00,2023-03-07 11:09:00,2023-03-07 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000363,TRN-KOL-GRE-03,Green Line,Esplanade,1,2023-03-07 14:30:00,2023-03-07 14:30:00,2023-03-07 14:31:00,2023-03-07 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000363,TRN-KOL-GRE-03,Green Line,Salt Lake Sector V,2,2023-03-07 14:34:00,2023-03-07 14:34:00,2023-03-07 14:35:00,2023-03-07 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000363,TRN-KOL-GRE-03,Green Line,Howrah,3,2023-03-07 14:38:00,2023-03-07 14:38:00,2023-03-07 14:39:00,2023-03-07 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000364,TRN-KOL-GRE-04,Green Line,Howrah,1,2023-03-07 18:00:00,2023-03-07 18:00:00,2023-03-07 18:01:00,2023-03-07 18:01:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000364,TRN-KOL-GRE-04,Green Line,Salt Lake Sector V,2,2023-03-07 18:04:00,2023-03-07 18:05:28,2023-03-07 18:05:00,2023-03-07 18:08:15,1.48,3.26,High,Sunny,Overcrowding
Kolkata,TP-000364,TRN-KOL-GRE-04,Green Line,Esplanade,3,2023-03-07 18:08:00,2023-03-07 18:09:08,2023-03-07 18:09:00,2023-03-07 18:10:08,1.14,1.14,High,Sunny,None
Kolkata,TP-000365,TRN-KOL-BLU-01,Blue Line,Park Street,1,2023-03-07 07:30:00,2023-03-07 07:30:00,2023-03-07 07:31:00,2023-03-07 07:31:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000365,TRN-KOL-BLU-01,Blue Line,Dum Dum,2,2023-03-07 07:34:00,2023-03-07 07:34:00,2023-03-07 07:35:00,2023-03-07 07:35:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000365,TRN-KOL-BLU-01,Blue Line,Dakshineswar,3,2023-03-07 07:38:00,2023-03-07 07:38:00,2023-03-07 07:39:00,2023-03-07 07:39:00,0.0,0.0,Low,Sunny,None
Kolkata,TP-000366,TRN-KOL-BLU-02,Blue Line,Dakshineswar,1,2023-03-07 11:00:00,2023-03-07 11:00:00,2023-03-07 11:01:00,2023-03-07 11:01:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000366,TRN-KOL-BLU-02,Blue Line,Dum Dum,2,2023-03-07 11:04:00,2023-03-07 11:04:00,2023-03-07 11:05:00,2023-03-07 11:05:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000366,TRN-KOL-BLU-02,Blue Line,Park Street,3,2023-03-07 11:08:00,2023-03-07 11:08:00,2023-03-07 11:09:00,2023-03-07 11:09:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000367,TRN-KOL-BLU-03,Blue Line,Park Street,1,2023-03-07 14:30:00,2023-03-07 14:30:00,2023-03-07 14:31:00,2023-03-07 14:31:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000367,TRN-KOL-BLU-03,Blue Line,Dum Dum,2,2023-03-07 14:34:00,2023-03-07 14:34:00,2023-03-07 14:35:00,2023-03-07 14:35:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000367,TRN-KOL-BLU-03,Blue Line,Dakshineswar,3,2023-03-07 14:38:00,2023-03-07 14:38:00,2023-03-07 14:39:00,2023-03-07 14:39:00,0.0,0.0,Medium,Sunny,None
Kolkata,TP-000368,TRN-KOL-BLU-04,Blue Line,Dakshineswar,1,2023-03-07 18:00:00,2023-03-07 18:00:00,2023-03-07 18:01:00,2023-03-07 18:01:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000368,TRN-KOL-BLU-04,Blue Line,Dum Dum,2,2023-03-07 18:04:00,2023-03-07 18:04:00,2023-03-07 18:05:00,2023-03-07 18:05:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000368,TRN-KOL-BLU-04,Blue Line,Park Street,3,2023-03-07 18:08:00,2023-03-07 18:08:00,2023-03-07 18:09:00,2023-03-07 18:09:00,0.0,0.0,High,Sunny,None
Kolkata,TP-000369,TRN-KOL-GRE-01,Green Line,Esplanade,1,2023-03-08 07:30:00,2023-03-08 07:30:00,2023-03-08 07:31:00,2023-03-08 07:31:00,0.0,0.0,Low,Rainy,None
Kolkata,TP-000369,TRN-KOL-GRE-01,Green Line,Salt Lake Sector V,2,2023-03-08 07:34:00,2023-03-08 07:34:48,2023-03-08 07:35:00,2023-03-08 07:35:48,0.81,0.81,Low,Rainy,Weather
Kolkata,TP-000369,TRN-KOL-GRE-01,Green Line,Howrah,3,2023-03-08 07:38:00,2023-03-08 07:38:21,2023-03-08 07:39:00,2023-03-08 07:39:21,0.35,0.35,Low,Rainy,None
Kolkata,TP-000370,TRN-KOL-GRE-02,Green Line,Howrah,1,2023-03-08 11:00:00,2023-03-08 11:00:00,2023-03-08 11:01:00,2023-03-08 11:01:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000370,TRN-KOL-GRE-02,Green Line,Salt Lake Sector V,2,2023-03-08 11:04:00,2023-03-08 11:04:58,2023-03-08 11:05:00,2023-03-08 11:05:58,0.97,0.97,Medium,Rainy,Weather
Kolkata,TP-000370,TRN-KOL-GRE-02,Green Line,Esplanade,3,2023-03-08 11:08:00,2023-03-08 11:08:40,2023-03-08 11:09:00,2023-03-08 11:09:40,0.68,0.68,Medium,Rainy,None
Kolkata,TP-000371,TRN-KOL-GRE-03,Green Line,Esplanade,1,2023-03-08 14:30:00,2023-03-08 14:30:00,2023-03-08 14:31:00,2023-03-08 14:31:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000371,TRN-KOL-GRE-03,Green Line,Salt Lake Sector V,2,2023-03-08 14:34:00,2023-03-08 14:34:00,2023-03-08 14:35:00,2023-03-08 14:35:00,0.0,0.0,Medium,Rainy,None
Kolkata,TP-000371,TRN-KOL-GRE-03,Green Line,Howrah,3,2023-03-08 14:38:00,2023-03-08 14:38:52,2023-03-08 14:39:00,2023-03-08 14:39:52,0.87,0.87,Medium,Rainy,Weather
Kolkata,TP-000372,TRN-KOL-GRE-04,Green Line,Howrah,1,2023-03-08 18:00:00,2023-03-08 18:00:00,2023-03-08 18:01:00,2023-03-08 18:01:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000372,TRN-KOL-GRE-04,Green Line,Salt Lake Sector V,2,2023-03-08 18:04:00,2023-03-08 18:04:00,2023-03-08 18:05:00,2023-03-08 18:05:00,0.0,0.0,High,Rainy,None
Kolkata,TP-000372,TRN-KOL-GRE-04,Green Line,Esplanade,3,2023-03-08 18:08:00,2023-03-08 18:08:56,2023-03-08 18:09:00,2023-03-08 18:11:08,0.94,2.14,High,Rainy,Overcrowding
